   MJD       EECO-REF    NIST-REF NS   DATE    COMMENTS	
=========    ========    ======== == ========  ========
 49320.00       0.0        -5.000 g 28-NOV-93  MK *NEEDS CORRECTIONS
 49358.71       0.0        -2.000 g 06-JAN-94  MK *NEEDS CORRECTIONS
 49427.33       0.0        -0.700 g 16-MAR-94  MK Effelsberg: maser-GPS
 49455.26       0.0        -8.300 g 13-APR-94  MK Effelsberg: maser-GPS
 49460.78       0.0       -11.500 g 18-APR-94  MK Effelsberg: maser-GPS
 49537.70       0.0        -2.009 g 04-JUL-94  MK Effelsberg: maser-GPS
 49541.29       0.0        -3.000 g 08-JUL-94  MK  *NEEDS CORRECTIONS
 49575.25       0.0       -10.500 g 11-AUG-94  MK Effelsberg: maser-GPS
 49575.68       0.0       -10.500 g 11-AUG-94  MK Effelsberg: maser-GPS
 49589.53       0.0        -0.400 g 25-AUG-94  MK Effelsberg: maser-GPS
 49650.54       0.0        -0.746 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.63       0.0        -0.713 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.65       0.0        -0.800 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.67       0.0        -0.666 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.69       0.0        -0.609 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.77       0.0        -0.729 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.79       0.0        -0.733 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.86       0.0        -0.767 g 25-OCT-94  MK Effelsberg: maser-GPS
 49650.88       0.0        -0.851 g 26-OCT-94  MK Effelsberg: maser-GPS
 49651.00       0.0        -0.720 g 26-OCT-94  MK Effelsberg: maser-GPS
 49651.02       0.0        -0.903 g 26-OCT-94  MK Effelsberg: maser-GPS
 49651.04       0.0        -0.857 g 26-OCT-94  MK Effelsberg: maser-GPS
 49651.21       0.0        -0.912 g 26-OCT-94  MK Effelsberg: maser-GPS
 49651.23       0.0        -0.891 g 26-OCT-94  MK Effelsberg: maser-GPS
 49651.25       0.0        -0.876 g 26-OCT-94  MK Effelsberg: maser-GPS
 49675.75       0.0        +1.730 g 19-NOV-94  MK Effelsberg: maser-GPS
 49676.59       0.0        +2.000 g 20-NOV-94  MK Effelsberg: maser-GPS
 49677.31       0.0        +2.073 g 21-NOV-94  MK Effelsberg: maser-GPS
 49684.29       0.0        +1.884 g 27-NOV-94  MK Effelsberg: maser-GPS
 49695.08       0.0        +1.870 g 09-DEC-94  MK Effelsberg: maser-GPS
 49695.21       0.0        +1.880 g 09-DEC-94  MK Effelsberg: maser-GPS
 49698.52       0.0        +2.707 g 12-DEC-94  MK Effelsberg: maser-GPS
 49699.04       0.0        +2.578 g 13-DEC-94  MK Effelsberg: maser-GPS
 49726.63       0.0        +4.600 g 09-JAN-95  MK Effelsberg: maser-GPS
 49727.28       0.0        +4.984 g 10-JAN-95  MK Effelsberg: maser-GPS
 49752.63       0.0        +0.420 g 04-FEB-95  MK Effelsberg: maser-GPS
 49753.30       0.0        +0.738 g 05-FEB-95  MK Effelsberg: maser-GPS
 49768.38       0.0        -0.800 g 20-FEB-95  MK Effelsberg: maser-GPS
 49769.54       0.0        -0.810 g 21-FEB-95  MK Effelsberg: maser-GPS
 49772.16       0.0        -0.890 g 24-FEB-95  MK Effelsberg: maser-GPS
 49773.96       0.0        -0.820 g 25-FEB-95  MK Effelsberg: maser-GPS
 49781.41       0.0        -0.208 g 05-MAR-95  MK Effelsberg: maser-GPS
 49781.71       0.0        -0.196 g 05-MAR-95  MK Effelsberg: maser-GPS
 49782.50       0.0        -0.221 g 06-MAR-95  MK Effelsberg: maser-GPS
 49792.00       0.0         -.734 g 16-MAR-95  CL Eff: pol. - Grypstra
 49792.50       0.0         -.766 g 16-MAR-95  CL Eff: pol. - Grypstra
 49793.00       0.0         -.799 g 17-MAR-95  CL Eff: pol. - Grypstra
 49793.50       0.0         -.831 g 17-MAR-95  CL Eff: pol. - Grypstra
 49794.00       0.0         -.862 g 18-MAR-95  CL Eff: pol. - Grypstra
 49818.50       0.0         1.634 g 11-APR-95  CL Eff: pol. - Grypstra
 49819.00       0.0         1.640 g 12-APR-95  CL Eff: pol. - Grypstra
 49819.50       0.0         1.646 g 12-APR-95  CL Eff: pol. - Grypstra
 49834.50       0.0          .161 g 27-APR-95  CL Eff: pol. - Grypstra
 49835.00       0.0          .188 g 28-APR-95  CL Eff: pol. - Grypstra
 49835.50       0.0          .215 g 28-APR-95  CL Eff: pol. - Grypstra
 49876.50       0.0         3.093 g 08-JUN-95  CL Eff: pol. - Grypstra
 49877.00       0.0         3.136 g 09-JUN-95  CL Eff: pol. - Grypstra
 49877.50       0.0         3.180 g 09-JUN-95  CL Eff: pol. - Grypstra
 49909.00       0.0          .318 g 11-JUL-95  CL Eff: pol. - Grypstra
 49909.50       0.0          .331 g 11-JUL-95  CL Eff: pol. - Grypstra
 49910.00       0.0          .344 g 12-JUL-95  CL Eff: pol. - Grypstra
 49910.50       0.0          .357 g 12-JUL-95  CL Eff: pol. - Grypstra
 49911.00       0.0          .371 g 13-JUL-95  CL Eff: pol. - Grypstra
 49911.50       0.0          .385 g 13-JUL-95  CL Eff: pol. - Grypstra
 49912.00       0.0          .399 g 14-JUL-95  CL Eff: pol. - Grypstra
 49912.50       0.0          .414 g 14-JUL-95  CL Eff: pol. - Grypstra
 49913.00       0.0          .429 g 15-JUL-95  CL Eff: pol. - Grypstra
 49913.50       0.0          .444 g 15-JUL-95  CL Eff: pol. - Grypstra
 49914.00       0.0          .460 g 16-JUL-95  CL Eff: pol. - Grypstra
 49914.50       0.0          .476 g 16-JUL-95  CL Eff: pol. - Grypstra
 49915.00       0.0          .492 g 17-JUL-95  CL Eff: pol. - Grypstra
 49915.50       0.0          .508 g 17-JUL-95  CL Eff: pol. - Grypstra
 49928.00       0.0         1.024 g 30-JUL-95  CL Eff: pol. - Grypstra
 49928.50       0.0         1.049 g 30-JUL-95  CL Eff: pol. - Grypstra
 49929.00       0.0         1.074 g 31-JUL-95  CL Eff: pol. - Grypstra
 49929.50       0.0         1.099 g 31-JUL-95  CL Eff: pol. - Grypstra
 49930.00       0.0         1.125 g 01-AUG-95  CL Eff: pol. - Grypstra
 49930.50       0.0         1.151 g 01-AUG-95  CL Eff: pol. - Grypstra
 49931.00       0.0         1.177 g 02-AUG-95  CL Eff: pol. - Grypstra
 49931.50       0.0         1.204 g 02-AUG-95  CL Eff: pol. - Grypstra
 49932.00       0.0         1.231 g 03-AUG-95  CL Eff: pol. - Grypstra
 49932.50       0.0         1.258 g 03-AUG-95  CL Eff: pol. - Grypstra
 49933.00       0.0         1.285 g 04-AUG-95  CL Eff: pol. - Grypstra
 49960.00       0.0         3.241 g 31-AUG-95  CL Eff: pol. - Grypstra
 49960.50       0.0         3.286 g 31-AUG-95  CL Eff: pol. - Grypstra
 49961.00       0.0          .265 g 01-SEP-95  CL Eff: pol. - Grypstra
 49961.50       0.0          .299 g 01-SEP-95  CL Eff: pol. - Grypstra
 49990.00       0.0         -.404 g 30-SEP-95  CL Eff: pol. - Grypstra
 49990.50       0.0         -.412 g 30-SEP-95  CL Eff: pol. - Grypstra
 49991.00       0.0         -.420 g 01-OCT-95  CL Eff: pol. - Grypstra
 49991.50       0.0         -.428 g 01-OCT-95  CL Eff: pol. - Grypstra
 49992.00       0.0         -.436 g 02-OCT-95  CL Eff: pol. - Grypstra
 49992.50       0.0         -.443 g 02-OCT-95  CL Eff: pol. - Grypstra
 49993.00       0.0         -.450 g 03-OCT-95  CL Eff: pol. - Grypstra
 49993.50       0.0         -.456 g 03-OCT-95  CL Eff: pol. - Grypstra
 49994.00       0.0         -.462 g 04-OCT-95  CL Eff: pol. - Grypstra
 49994.50       0.0         -.468 g 04-OCT-95  CL Eff: pol. - Grypstra
 49995.00       0.0         -.474 g 05-OCT-95  CL Eff: pol. - Grypstra
 49995.50       0.0         -.479 g 05-OCT-95  CL Eff: pol. - Grypstra
 49996.00       0.0         -.484 g 06-OCT-95  CL Eff: pol. - Grypstra
 50043.00       0.0          .456 g 22-NOV-95  CL Eff: pol. - Grypstra
 50043.50       0.0          .481 g 22-NOV-95  CL Eff: pol. - Grypstra
 50044.00       0.0          .507 g 23-NOV-95  CL Eff: pol. - Grypstra
 50044.50       0.0          .532 g 23-NOV-95  CL Eff: pol. - Grypstra
 50073.00       0.0          .401 g 22-DEC-95  CL Eff: pol. - Grypstra
 50074.50       0.0          .280 g 23-DEC-95  CL Eff: pol. - Grypstra
 50280.00       0.0          .256 g 16-JUL-96  CL Eff: pol. - Grypstra
 50284.00       0.0          .214 g 20-JUL-96  CL Eff: pol. - Grypstra
 50290.00       0.0          .179 g 26-JUL-96  CL Eff: pol. - Grypstra
 50300.00       0.0          .198 g 05-AUG-96  CL Eff: pol. - Grypstra
 50310.00       0.0          .312 g 15-AUG-96  CL Eff: pol. - Grypstra
 50315.00       0.0          .405 g 20-AUG-96  CL Eff: pol. - Grypstra
 50320.00       0.0          .521 g 25-AUG-96  CL Eff: pol. - Grypstra
 50330.00       0.0          .826 g 04-SEP-96  CL Eff: pol. - Grypstra
 50335.50       0.0          .611 g 09-SEP-96  CL Eff: pol. - Grypstra
 50336.00       0.0          .583 g 10-SEP-96  CL Eff: pol. - Grypstra
 50336.50       0.0          .555 g 10-SEP-96  CL Eff: pol. - Grypstra
 50337.00       0.0          .527 g 11-SEP-96  CL Eff: pol. - Grypstra
 50337.50       0.0          .500 g 11-SEP-96  CL Eff: pol. - Grypstra
 50338.00       0.0          .473 g 12-SEP-96  CL Eff: pol. - Grypstra
 50338.50       0.0          .446 g 12-SEP-96  CL Eff: pol. - Grypstra
 50339.00       0.0          .420 g 13-SEP-96  CL Eff: pol. - Grypstra
 50339.50       0.0          .394 g 13-SEP-96  CL Eff: pol. - Grypstra
 50353.00       0.0         -.181 g 27-SEP-96  CL Eff: pol. - Grypstra
 50353.50       0.0         -.198 g 27-SEP-96  CL Eff: pol. - Grypstra
 50354.00       0.0         -.214 g 28-SEP-96  CL Eff: pol. - Grypstra
 50354.50       0.0         -.230 g 28-SEP-96  CL Eff: pol. - Grypstra
 50355.00       0.0         -.246 g 29-SEP-96  CL Eff: pol. - Grypstra
 50355.50       0.0         -.261 g 29-SEP-96  CL Eff: pol. - Grypstra
 50356.00       0.0         -.276 g 30-SEP-96  CL Eff: pol. - Grypstra
 50356.50       0.0         -.291 g 30-SEP-96  CL Eff: pol. - Grypstra
 50357.00       0.0         -.305 g 01-OCT-96  CL Eff: pol. - Grypstra
 50357.50       0.0         -.319 g 01-OCT-96  CL Eff: pol. - Grypstra
 50358.00       0.0         -.333 g 02-OCT-96  CL Eff: pol. - Grypstra
 50358.50       0.0         -.346 g 02-OCT-96  CL Eff: pol. - Grypstra
 50359.00       0.0         -.360 g 03-OCT-96  CL Eff: pol. - Grypstra
 50359.50       0.0         -.372 g 03-OCT-96  CL Eff: pol. - Grypstra
 50360.00       0.0         -.385 g 04-OCT-96  CL Eff: pol. - Grypstra
 50360.50       0.0         -.397 g 04-OCT-96  CL Eff: pol. - Grypstra
 50361.00       0.0         -.408 g 05-OCT-96  CL Eff: pol. - Grypstra
 50361.50       0.0         -.420 g 05-OCT-96  CL Eff: pol. - Grypstra
 50362.00       0.0         -.431 g 06-OCT-96  CL Eff: pol. - Grypstra
 50362.50       0.0         -.442 g 06-OCT-96  CL Eff: pol. - Grypstra
 50363.00       0.0         -.452 g 07-OCT-96  CL Eff: pol. - Grypstra
 50363.50       0.0         -.462 g 07-OCT-96  CL Eff: pol. - Grypstra
 50364.00       0.0         -.472 g 08-OCT-96  CL Eff: pol. - Grypstra
 50364.50       0.0         -.481 g 08-OCT-96  CL Eff: pol. - Grypstra
 50365.00       0.0         -.490 g 09-OCT-96  CL Eff: pol. - Grypstra
 50365.50       0.0         -.499 g 09-OCT-96  CL Eff: pol. - Grypstra
 50366.00       0.0         -.507 g 10-OCT-96  CL Eff: pol. - Grypstra
 50366.50       0.0         -.516 g 10-OCT-96  CL Eff: pol. - Grypstra
 50367.00       0.0         -.523 g 11-OCT-96  CL Eff: pol. - Grypstra
 50367.50       0.0         -.531 g 11-OCT-96  CL Eff: pol. - Grypstra
 50368.00       0.0         -.538 g 12-OCT-96  CL Eff: pol. - Grypstra
 50368.50       0.0         -.545 g 12-OCT-96  CL Eff: pol. - Grypstra
 50369.00       0.0         -.551 g 13-OCT-96  CL Eff: pol. - Grypstra
 50369.50       0.0         -.557 g 13-OCT-96  CL Eff: pol. - Grypstra
 50370.00       0.0         -.563 g 14-OCT-96  CL Eff: pol. - Grypstra
 50370.50       0.0         -.568 g 14-OCT-96  CL Eff: pol. - Grypstra
 50371.00       0.0         -.573 g 15-OCT-96  CL Eff: pol. - Grypstra
 50371.50       0.0         -.578 g 15-OCT-96  CL Eff: pol. - Grypstra
 50421.50       0.0          .612 g 04-DEC-96  CL Eff: pol. - Grypstra
 50435.25       0.0         1.625 g 18-DEC-96  CL Eff: pol. - Grypstra
 50458.50       0.0          .241 g 10-JAN-97  CL Eff: pol. - Grypstra
 50459.00       0.0          .219 g 11-JAN-97  CL Eff: pol. - Grypstra
 50459.50       0.0          .197 g 11-JAN-97  CL Eff: pol. - Grypstra
 50460.00       0.0          .175 g 12-JAN-97  CL Eff: pol. - Grypstra
 50460.50       0.0          .154 g 12-JAN-97  CL Eff: pol. - Grypstra
 50461.00       0.0          .132 g 13-JAN-97  CL Eff: pol. - Grypstra
 50461.50       0.0          .112 g 13-JAN-97  CL Eff: pol. - Grypstra
 50467.00       0.0         -.097 g 19-JAN-97  CL Eff: pol. - Grypstra
 50467.50       0.0         -.114 g 19-JAN-97  CL Eff: pol. - Grypstra
 50468.00       0.0         -.131 g 20-JAN-97  CL Eff: pol. - Grypstra
 50468.50       0.0         -.147 g 20-JAN-97  CL Eff: pol. - Grypstra
 50469.00       0.0         -.163 g 21-JAN-97  CL Eff: pol. - Grypstra
 50469.50       0.0         -.179 g 21-JAN-97  CL Eff: pol. - Grypstra
 50470.00       0.0         -.195 g 22-JAN-97  CL Eff: pol. - Grypstra
 50526.00       0.0          .034 g 19-MAR-97  CL Eff: pol. - Grypstra
 50526.50       0.0          .054 g 19-MAR-97  CL Eff: pol. - Grypstra
 50527.00       0.0          .074 g 20-MAR-97  CL Eff: pol. - Grypstra
 50527.50       0.0          .094 g 20-MAR-97  CL Eff: pol. - Grypstra
 50547.50       0.0          .419 g 09-APR-97  CL Eff: pol. - Grypstra
 50548.00       0.0          .392 g 10-APR-97  CL Eff: pol. - Grypstra
 50548.50       0.0          .366 g 10-APR-97  CL Eff: pol. - Grypstra
 50642.00       0.0          .659 g 13-JUL-97  CL Eff: pol. - Grypstra
 50642.50       0.0          .688 g 13-JUL-97  CL Eff: pol. - Grypstra
 50643.00       0.0          .718 g 14-JUL-97  CL Eff: pol. - Grypstra
 50643.50       0.0          .748 g 14-JUL-97  CL Eff: pol. - Grypstra
 50644.00       0.0          .778 g 15-JUL-97  CL Eff: pol. - Grypstra
 50644.50       0.0          .808 g 15-JUL-97  CL Eff: pol. - Grypstra
 50645.00       0.0          .774 g 16-JUL-97  CL Eff: pol. - Grypstra
 50645.50       0.0          .744 g 16-JUL-97  CL Eff: pol. - Grypstra
 50646.00       0.0          .713 g 17-JUL-97  CL Eff: pol. - Grypstra
 50646.50       0.0          .683 g 17-JUL-97  CL Eff: pol. - Grypstra
 50647.00       0.0          .653 g 18-JUL-97  CL Eff: pol. - Grypstra
 50647.50       0.0          .624 g 18-JUL-97  CL Eff: pol. - Grypstra
 50648.00       0.0          .594 g 19-JUL-97  CL Eff: pol. - Grypstra
 50648.50       0.0          .566 g 19-JUL-97  CL Eff: pol. - Grypstra
 50649.00       0.0          .537 g 20-JUL-97  CL Eff: pol. - Grypstra
 50649.50       0.0          .509 g 20-JUL-97  CL Eff: pol. - Grypstra
 50650.00       0.0          .481 g 21-JUL-97  CL Eff: pol. - Grypstra
 50650.50       0.0          .453 g 21-JUL-97  CL Eff: pol. - Grypstra
 50651.00       0.0          .426 g 22-JUL-97  CL Eff: pol. - Grypstra
 50651.50       0.0          .399 g 22-JUL-97  CL Eff: pol. - Grypstra
 50652.00       0.0          .372 g 23-JUL-97  CL Eff: pol. - Grypstra
 50652.50       0.0          .346 g 23-JUL-97  CL Eff: pol. - Grypstra
 50653.00       0.0          .320 g 24-JUL-97  CL Eff: pol. - Grypstra
 50653.50       0.0          .294 g 24-JUL-97  CL Eff: pol. - Grypstra
 50654.00       0.0          .269 g 25-JUL-97  CL Eff: pol. - Grypstra
 50654.50       0.0          .244 g 25-JUL-97  CL Eff: pol. - Grypstra
 50655.00       0.0          .219 g 26-JUL-97  CL Eff: pol. - Grypstra
 50655.50       0.0          .195 g 26-JUL-97  CL Eff: pol. - Grypstra
 50656.00       0.0          .171 g 27-JUL-97  CL Eff: pol. - Grypstra
 50692.00       0.0         -.721 g 01-SEP-97  CL Eff: pol. - Grypstra
 50692.50       0.0         -.722 g 01-SEP-97  CL Eff: pol. - Grypstra
 50693.00       0.0         -.722 g 02-SEP-97  CL Eff: pol. - Grypstra
 50693.50       0.0         -.722 g 02-SEP-97  CL Eff: pol. - Grypstra
 50694.00       0.0         -.722 g 03-SEP-97  CL Eff: pol. - Grypstra
 50694.50       0.0         -.721 g 03-SEP-97  CL Eff: pol. - Grypstra
 50734.50       0.0          .365 g 13-OCT-97  CL Eff: pol. - Grypstra
 50735.00       0.0          .391 g 14-OCT-97  CL Eff: pol. - Grypstra
 50735.50       0.0          .418 g 14-OCT-97  CL Eff: pol. - Grypstra
 50757.50       0.0         1.918 g 05-NOV-97  CL Eff: pol. - Grypstra
 50758.00       0.0         1.960 g 06-NOV-97  CL Eff: pol. - Grypstra
 50758.50       0.0         2.001 g 06-NOV-97  CL Eff: pol. - Grypstra
 50795.50       0.0         2.326 g 13-DEC-97  CL Eff: pol. - Grypstra
 50796.00       0.0         2.221 g 14-DEC-97  CL Eff: pol. - Grypstra
 50796.50       0.0         2.117 g 14-DEC-97  CL Eff: pol. - Grypstra
 50797.00       0.0         2.014 g 15-DEC-97  CL Eff: pol. - Grypstra
 50797.50       0.0         1.910 g 15-DEC-97  CL Eff: pol. - Grypstra
 50798.00       0.0         1.807 g 16-DEC-97  CL Eff: pol. - Grypstra
 50798.50       0.0         1.704 g 16-DEC-97  CL Eff: pol. - Grypstra
 50799.00       0.0         1.602 g 17-DEC-97  CL Eff: pol. - Grypstra
 50799.50       0.0         1.499 g 17-DEC-97  CL Eff: pol. - Grypstra
 50800.00       0.0         1.398 g 18-DEC-97  CL Eff: pol. - Grypstra
 50800.50       0.0         1.296 g 18-DEC-97  CL Eff: pol. - Grypstra
 50801.00       0.0         1.195 g 19-DEC-97  CL Eff: pol. - Grypstra
 50801.50       0.0         1.093 g 19-DEC-97  CL Eff: pol. - Grypstra
 50802.00       0.0          .993 g 20-DEC-97  CL Eff: pol. - Grypstra
 50802.50       0.0          .892 g 20-DEC-97  CL Eff: pol. - Grypstra
 50803.00       0.0          .792 g 21-DEC-97  CL Eff: pol. - Grypstra
 50803.50       0.0          .692 g 21-DEC-97  CL Eff: pol. - Grypstra
 50804.00       0.0          .593 g 22-DEC-97  CL Eff: pol. - Grypstra
 50804.50       0.0          .493 g 22-DEC-97  CL Eff: pol. - Grypstra
 50805.00       0.0          .394 g 23-DEC-97  CL Eff: pol. - Grypstra
 50805.50       0.0          .296 g 23-DEC-97  CL Eff: pol. - Grypstra
 50842.00       0.0        -6.118 g 29-JAN-98  CL Eff: pol. - Grypstra
 50842.50       0.0        -6.195 g 29-JAN-98  CL Eff: pol. - Grypstra
 50843.00       0.0        -6.272 g 30-JAN-98  CL Eff: pol. - Grypstra
 50843.50       0.0        -6.348 g 30-JAN-98  CL Eff: pol. - Grypstra
 50844.00       0.0        -6.424 g 31-JAN-98  CL Eff: pol. - Grypstra
 50844.50       0.0        -6.500 g 31-JAN-98  CL Eff: pol. - Grypstra
 50845.00       0.0        -6.575 g 01-FEB-98  CL Eff: pol. - Grypstra
 50845.50       0.0        -6.651 g 01-FEB-98  CL Eff: pol. - Grypstra
 50846.00       0.0        -6.726 g 02-FEB-98  CL Eff: pol. - Grypstra
 50846.50       0.0        -6.800 g 02-FEB-98  CL Eff: pol. - Grypstra
 50847.00       0.0        -6.875 g 03-FEB-98  CL Eff: pol. - Grypstra
 50847.50       0.0        -6.949 g 03-FEB-98  CL Eff: pol. - Grypstra
 50863.50       0.0        -9.163 g 19-FEB-98  CL Eff: pol. - Grypstra
 50864.00       0.0        -9.228 g 20-FEB-98  CL Eff: pol. - Grypstra
 50864.50       0.0        -9.292 g 20-FEB-98  CL Eff: pol. - Grypstra
 50887.50       0.0       -11.922 g 15-MAR-98  CL Eff: pol. - Grypstra
 50894.50       0.0       -12.599 g 22-MAR-98  CL Eff: pol. - Grypstra
 50895.00       0.0       -12.646 g 23-MAR-98  CL Eff: pol. - Grypstra
 50895.50       0.0       -12.691 g 23-MAR-98  CL Eff: pol. - Grypstra
 50931.50       0.0       -15.223 g 28-APR-98  CL Eff: pol. - Grypstra
 50932.00       0.0       -15.247 g 29-APR-98  CL Eff: pol. - Grypstra
 50932.50       0.0       -15.272 g 29-APR-98  CL Eff: pol. - Grypstra
 50981.50       0.0       -16.215 g 17-JUN-98  CL Eff: pol. - Grypstra
 50982.00       0.0       -16.210 g 18-JUN-98  CL Eff: pol. - Grypstra
 50982.50       0.0       -16.205 g 18-JUN-98  CL Eff: pol. - Grypstra
 50983.00       0.0       -16.199 g 19-JUN-98  CL Eff: pol. - Grypstra
 50983.50       0.0       -16.193 g 19-JUN-98  CL Eff: pol. - Grypstra
 50984.00       0.0       -16.187 g 20-JUN-98  CL Eff: pol. - Grypstra
 50984.50       0.0       -16.181 g 20-JUN-98  CL Eff: pol. - Grypstra
 50985.00       0.0       -16.174 g 21-JUN-98  CL Eff: pol. - Grypstra
 50985.50       0.0       -16.167 g 21-JUN-98  CL Eff: pol. - Grypstra
 50986.00       0.0       -16.160 g 22-JUN-98  CL Eff: pol. - Grypstra
 50986.50       0.0       -16.152 g 22-JUN-98  CL Eff: pol. - Grypstra
 51011.50       0.0       -15.401 g 17-JUL-98  CL Eff: pol. - Grypstra
 51012.00       0.0       -15.378 g 18-JUL-98  CL Eff: pol. - Grypstra
 51012.50       0.0       -15.355 g 18-JUL-98  CL Eff: pol. - Grypstra
 51013.00       0.0       -15.332 g 19-JUL-98  CL Eff: pol. - Grypstra
 51013.50       0.0       -15.309 g 19-JUL-98  CL Eff: pol. - Grypstra
 51014.00       0.0       -15.285 g 20-JUL-98  CL Eff: pol. - Grypstra
 51014.50       0.0       -15.261 g 20-JUL-98  CL Eff: pol. - Grypstra
 51023.50       0.0       -14.779 g 29-JUL-98  CL Eff: pol. - Grypstra
 51024.00       0.0       -14.750 g 30-JUL-98  CL Eff: pol. - Grypstra
 51024.50       0.0       -14.720 g 30-JUL-98  CL Eff: pol. - Grypstra
 51025.00       0.0       -14.690 g 31-JUL-98  CL Eff: pol. - Grypstra
 51025.50       0.0       -14.659 g 31-JUL-98  CL Eff: pol. - Grypstra
 51026.00       0.0       -14.628 g 01-AUG-98  CL Eff: pol. - Grypstra
 51026.50       0.0       -14.597 g 01-AUG-98  CL Eff: pol. - Grypstra
 51027.00       0.0       -14.566 g 02-AUG-98  CL Eff: pol. - Grypstra
 51027.50       0.0       -14.534 g 02-AUG-98  CL Eff: pol. - Grypstra
 51028.00       0.0       -14.503 g 03-AUG-98  CL Eff: pol. - Grypstra
 51028.50       0.0       -14.470 g 03-AUG-98  CL Eff: pol. - Grypstra
 51029.00       0.0       -14.438 g 04-AUG-98  CL Eff: pol. - Grypstra
 51029.50       0.0       -14.405 g 04-AUG-98  CL Eff: pol. - Grypstra
 51041.00       0.0       -13.570 g 16-AUG-98  CL Eff: pol. - Grypstra
 51041.50       0.0       -13.530 g 16-AUG-98  CL Eff: pol. - Grypstra
 51042.00       0.0       -13.490 g 17-AUG-98  CL Eff: pol. - Grypstra
 51091.75       0.0        -8.029 g 05-OCT-98  CL Eff: pol. - Grypstra
 51123.50       0.0        -3.024 g 06-NOV-98  CL Eff: pol. - Grypstra
 51124.00       0.0        -2.936 g 07-NOV-98  CL Eff: pol. - Grypstra
 51124.50       0.0        -2.848 g 07-NOV-98  CL Eff: pol. - Grypstra
 51125.00       0.0        -2.759 g 08-NOV-98  CL Eff: pol. - Grypstra
 51150.50       0.0         2.163 g 03-DEC-98  CL Eff: pol. - Grypstra
 51151.00       0.0         2.267 g 04-DEC-98  CL Eff: pol. - Grypstra
 51151.50       0.0         2.371 g 04-DEC-98  CL Eff: pol. - Grypstra
 51165.50       0.0         4.989 g 18-DEC-98  CL Eff: pol. - Grypstra
 51166.00       0.0         4.880 g 19-DEC-98  CL Eff: pol. - Grypstra
 51166.50       0.0         4.771 g 19-DEC-98  CL Eff: pol. - Grypstra
 51167.00       0.0         4.663 g 20-DEC-98  CL Eff: pol. - Grypstra
 51167.50       0.0         4.555 g 20-DEC-98  CL Eff: pol. - Grypstra
 51168.00       0.0         4.447 g 21-DEC-98  CL Eff: pol. - Grypstra
 51168.50       0.0         4.339 g 21-DEC-98  CL Eff: pol. - Grypstra
 51182.50       0.0         1.438 g 04-JAN-99  CL Eff: pol. - Grypstra
 51183.00       0.0         1.338 g 05-JAN-99  CL Eff: pol. - Grypstra
 51183.50       0.0         1.239 g 05-JAN-99  CL Eff: pol. - Grypstra
 51204.50       0.0        -2.692 g 26-JAN-99  CL Eff: pol. - Grypstra
 51205.00       0.0        -2.780 g 27-JAN-99  CL Eff: pol. - Grypstra
 51205.50       0.0        -2.867 g 27-JAN-99  CL Eff: pol. - Grypstra
 51233.00       0.0         1.808 g 24-FEB-99  CL Eff: pol. - Grypstra
 51233.50       0.0         1.849 g 24-FEB-99  CL Eff: pol. - Grypstra
 51234.00       0.0         1.889 g 25-FEB-99  CL Eff: pol. - Grypstra
 51237.50       0.0         2.179 g 28-FEB-99  CL Eff: pol. - Grypstra
 51238.00       0.0         2.222 g 01-MAR-99  CL Eff: pol. - Grypstra
 51238.50       0.0         2.264 g 01-MAR-99  CL Eff: pol. - Grypstra
 51239.00       0.0         2.307 g 02-MAR-99  CL Eff: pol. - Grypstra
 51239.50       0.0         2.351 g 02-MAR-99  CL Eff: pol. - Grypstra
 51246.50       0.0         2.983 g 09-MAR-99  CL Eff: pol. - Grypstra
 51247.00       0.0         3.031 g 10-MAR-99  CL Eff: pol. - Grypstra
 51247.50       0.0         3.078 g 10-MAR-99  CL Eff: pol. - Grypstra
 51248.00       0.0         3.126 g 11-MAR-99  CL Eff: pol. - Grypstra
 51248.50       0.0         3.174 g 11-MAR-99  CL Eff: pol. - Grypstra
 51256.50       0.0         3.975 g 19-MAR-99  CL Eff: pol. - Grypstra
 51257.00       0.0         4.028 g 20-MAR-99  CL Eff: pol. - Grypstra
 51257.50       0.0         4.080 g 20-MAR-99  CL Eff: pol. - Grypstra
 51258.00       0.0         4.133 g 21-MAR-99  CL Eff: pol. - Grypstra
 51258.50       0.0         4.186 g 21-MAR-99  CL Eff: pol. - Grypstra
 51259.00       0.0         4.240 g 22-MAR-99  CL Eff: pol. - Grypstra
 51259.50       0.0         4.293 g 22-MAR-99  CL Eff: pol. - Grypstra
 51260.00       0.0         4.347 g 23-MAR-99  CL Eff: pol. - Grypstra
 51260.50       0.0         4.401 g 23-MAR-99  CL Eff: pol. - Grypstra
 51261.00       0.0         4.456 g 24-MAR-99  CL Eff: pol. - Grypstra
 51261.50       0.0         4.510 g 24-MAR-99  CL Eff: pol. - Grypstra
 51262.00       0.0         4.565 g 25-MAR-99  CL Eff: pol. - Grypstra
